14.380786,-0.985538,-18.701982,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.590936,-2.765895,-18.711943,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
17.424936,-0.594762,-18.754871,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.380786,-0.985538,-18.701982,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.168876,0.794639,-18.702593,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
17.424936,-0.594762,-18.754871,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
18.989176,-3.469458,-18.726152,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
20.089035,-2.654787,-18.737103,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
20.655787,-2.046920,-18.740002,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.735676,1.402268,-18.702763,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
17.424936,-0.594762,-18.754871,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
15.835606,2.216909,-18.699213,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
18.280787,2.506802,-18.710522,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
19.540627,1.971871,-18.724972,16.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-17.424936,-0.594760,-18.754854,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.590936,-2.765899,-18.711935,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.380786,-0.985543,-18.701965,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.168866,0.794635,-18.702585,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.380786,-0.985543,-18.701965,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-20.089035,-2.654779,-18.737095,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.989176,-3.469453,-18.726145,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-17.424936,-0.594760,-18.754854,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-20.655787,-2.046913,-18.739994,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-15.835596,2.216910,-18.699205,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-17.424936,-0.594760,-18.754854,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.735665,1.402264,-18.702755,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.540615,1.971876,-18.724955,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.280775,2.506806,-18.710514,270.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.011341,-9.715653,-0.057174,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.374162,-9.008704,-0.032007,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
15.702271,-8.881618,-0.071385,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.352291,-12.796173,-0.045692,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
22.787611,-8.681122,-0.043234,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
